feature_name	compartment	prefilter_column
Nuclei_Correlation_K_LAMP1_PRSP6	Nuclei	False
Nuclei_Correlation_K_LAMP1_Phalloidin	Nuclei	False
Nuclei_Correlation_K_LAMP1_Syto9	Nuclei	False
Nuclei_Correlation_K_LAMP1_TDP43	Nuclei	False
Nuclei_Correlation_K_LAMP1_WGA	Nuclei	False
Nuclei_Correlation_K_LAMP1_btubulin	Nuclei	False
Nuclei_Correlation_K_NfKb_COXIV	Nuclei	False
Nuclei_Correlation_K_NfKb_Calnexin	Nuclei	False
Nuclei_Correlation_K_NfKb_Catalase	Nuclei	False
Nuclei_Correlation_K_NfKb_ConA	Nuclei	False
Nuclei_Correlation_K_NfKb_Cycle01_DAPI	Nuclei	False
Nuclei_Correlation_K_NfKb_DNA	Nuclei	False
Nuclei_Correlation_K_NfKb_G3BP1	Nuclei	False
Nuclei_Correlation_K_NfKb_GM130	Nuclei	False
Nuclei_Correlation_K_NfKb_LAMP1	Nuclei	False
Nuclei_Correlation_K_NfKb_PRSP6	Nuclei	False
Nuclei_Correlation_K_NfKb_Phalloidin	Nuclei	False
Nuclei_Correlation_K_NfKb_Syto9	Nuclei	False
Nuclei_Correlation_K_NfKb_TDP43	Nuclei	False
Nuclei_Correlation_K_NfKb_WGA	Nuclei	False
Nuclei_Correlation_K_NfKb_btubulin	Nuclei	False
Nuclei_Correlation_K_PRSP6_COXIV	Nuclei	False
Nuclei_Correlation_K_PRSP6_Calnexin	Nuclei	False
Nuclei_Correlation_K_PRSP6_Catalase	Nuclei	False
Nuclei_Correlation_K_PRSP6_ConA	Nuclei	False
Nuclei_Correlation_K_PRSP6_Cycle01_DAPI	Nuclei	False
Nuclei_Correlation_K_PRSP6_DNA	Nuclei	False
Nuclei_Correlation_K_PRSP6_G3BP1	Nuclei	False
Nuclei_Correlation_K_PRSP6_GM130	Nuclei	False
Nuclei_Correlation_K_PRSP6_LAMP1	Nuclei	False
Nuclei_Correlation_K_PRSP6_NfKb	Nuclei	False
Nuclei_Correlation_K_PRSP6_Phalloidin	Nuclei	False
Nuclei_Correlation_K_PRSP6_Syto9	Nuclei	False
Nuclei_Correlation_K_PRSP6_TDP43	Nuclei	False
Nuclei_Correlation_K_PRSP6_WGA	Nuclei	False
Nuclei_Correlation_K_PRSP6_btubulin	Nuclei	False
Nuclei_Correlation_K_Phalloidin_COXIV	Nuclei	False
Nuclei_Correlation_K_Phalloidin_Calnexin	Nuclei	False
Nuclei_Correlation_K_Phalloidin_Catalase	Nuclei	False
Nuclei_Correlation_K_Phalloidin_ConA	Nuclei	False
Nuclei_Correlation_K_Phalloidin_Cycle01_DAPI	Nuclei	False
Nuclei_Correlation_K_Phalloidin_DNA	Nuclei	False
Nuclei_Correlation_K_Phalloidin_G3BP1	Nuclei	False
Nuclei_Correlation_K_Phalloidin_GM130	Nuclei	False
Nuclei_Correlation_K_Phalloidin_LAMP1	Nuclei	False
Nuclei_Correlation_K_Phalloidin_NfKb	Nuclei	False
Nuclei_Correlation_K_Phalloidin_PRSP6	Nuclei	False
Nuclei_Correlation_K_Phalloidin_Syto9	Nuclei	False
Nuclei_Correlation_K_Phalloidin_TDP43	Nuclei	False
Nuclei_Correlation_K_Phalloidin_WGA	Nuclei	False
Nuclei_Correlation_K_Phalloidin_btubulin	Nuclei	False
Nuclei_Correlation_K_Syto9_COXIV	Nuclei	False
Nuclei_Correlation_K_Syto9_Calnexin	Nuclei	False
Nuclei_Correlation_K_Syto9_Catalase	Nuclei	False
Nuclei_Correlation_K_Syto9_ConA	Nuclei	False
Nuclei_Correlation_K_Syto9_Cycle01_DAPI	Nuclei	False
Nuclei_Correlation_K_Syto9_DNA	Nuclei	False
Nuclei_Correlation_K_Syto9_G3BP1	Nuclei	False
Nuclei_Correlation_K_Syto9_GM130	Nuclei	False
Nuclei_Correlation_K_Syto9_LAMP1	Nuclei	False
Nuclei_Correlation_K_Syto9_NfKb	Nuclei	False
Nuclei_Correlation_K_Syto9_PRSP6	Nuclei	False
Nuclei_Correlation_K_Syto9_Phalloidin	Nuclei	False
Nuclei_Correlation_K_Syto9_TDP43	Nuclei	False
Nuclei_Correlation_K_Syto9_WGA	Nuclei	False
Nuclei_Correlation_K_Syto9_btubulin	Nuclei	False
Nuclei_Correlation_K_TDP43_COXIV	Nuclei	False
Nuclei_Correlation_K_TDP43_Calnexin	Nuclei	False
Nuclei_Correlation_K_TDP43_Catalase	Nuclei	False
Nuclei_Correlation_K_TDP43_ConA	Nuclei	False
Nuclei_Correlation_K_TDP43_Cycle01_DAPI	Nuclei	False
Nuclei_Correlation_K_TDP43_DNA	Nuclei	False
Nuclei_Correlation_K_TDP43_G3BP1	Nuclei	False
Nuclei_Correlation_K_TDP43_GM130	Nuclei	False
Nuclei_Correlation_K_TDP43_LAMP1	Nuclei	False
Nuclei_Correlation_K_TDP43_NfKb	Nuclei	False
Nuclei_Correlation_K_TDP43_PRSP6	Nuclei	False
Nuclei_Correlation_K_TDP43_Phalloidin	Nuclei	False
Nuclei_Correlation_K_TDP43_Syto9	Nuclei	False
Nuclei_Correlation_K_TDP43_WGA	Nuclei	False
Nuclei_Correlation_K_TDP43_btubulin	Nuclei	False
Nuclei_Correlation_K_WGA_COXIV	Nuclei	False
Nuclei_Correlation_K_WGA_Calnexin	Nuclei	False
Nuclei_Correlation_K_WGA_Catalase	Nuclei	False
Nuclei_Correlation_K_WGA_ConA	Nuclei	False
Nuclei_Correlation_K_WGA_Cycle01_DAPI	Nuclei	False
Nuclei_Correlation_K_WGA_DNA	Nuclei	False
Nuclei_Correlation_K_WGA_G3BP1	Nuclei	False
Nuclei_Correlation_K_WGA_GM130	Nuclei	False
Nuclei_Correlation_K_WGA_LAMP1	Nuclei	False
Nuclei_Correlation_K_WGA_NfKb	Nuclei	False
Nuclei_Correlation_K_WGA_PRSP6	Nuclei	False
Nuclei_Correlation_K_WGA_Phalloidin	Nuclei	False
Nuclei_Correlation_K_WGA_Syto9	Nuclei	False
Nuclei_Correlation_K_WGA_TDP43	Nuclei	False
Nuclei_Correlation_K_WGA_btubulin	Nuclei	False
Nuclei_Correlation_K_btubulin_COXIV	Nuclei	False
Nuclei_Correlation_K_btubulin_Calnexin	Nuclei	False
Nuclei_Correlation_K_btubulin_Catalase	Nuclei	False
Nuclei_Correlation_K_btubulin_ConA	Nuclei	False
Nuclei_Correlation_K_btubulin_Cycle01_DAPI	Nuclei	False
Nuclei_Correlation_K_btubulin_DNA	Nuclei	False
Nuclei_Correlation_K_btubulin_G3BP1	Nuclei	False
Nuclei_Correlation_K_btubulin_GM130	Nuclei	False
Nuclei_Correlation_K_btubulin_LAMP1	Nuclei	False
Nuclei_Correlation_K_btubulin_NfKb	Nuclei	False
Nuclei_Correlation_K_btubulin_PRSP6	Nuclei	False
Nuclei_Correlation_K_btubulin_Phalloidin	Nuclei	False
Nuclei_Correlation_K_btubulin_Syto9	Nuclei	False
Nuclei_Correlation_K_btubulin_TDP43	Nuclei	False
Nuclei_Correlation_K_btubulin_WGA	Nuclei	False
Nuclei_Correlation_Overlap_COXIV_Calnexin	Nuclei	False
Nuclei_Correlation_Overlap_COXIV_Catalase	Nuclei	False
Nuclei_Correlation_Overlap_COXIV_ConA	Nuclei	False
Nuclei_Correlation_Overlap_COXIV_Cycle01_DAPI	Nuclei	False
Nuclei_Correlation_Overlap_COXIV_DNA	Nuclei	False
Nuclei_Correlation_Overlap_COXIV_G3BP1	Nuclei	False
Nuclei_Correlation_Overlap_COXIV_GM130	Nuclei	False
Nuclei_Correlation_Overlap_COXIV_LAMP1	Nuclei	False
Nuclei_Correlation_Overlap_COXIV_NfKb	Nuclei	False
Nuclei_Correlation_Overlap_COXIV_PRSP6	Nuclei	False
Nuclei_Correlation_Overlap_COXIV_Phalloidin	Nuclei	False
Nuclei_Correlation_Overlap_COXIV_Syto9	Nuclei	False
Nuclei_Correlation_Overlap_COXIV_TDP43	Nuclei	False
Nuclei_Correlation_Overlap_COXIV_WGA	Nuclei	False
Nuclei_Correlation_Overlap_COXIV_btubulin	Nuclei	False
Nuclei_Correlation_Overlap_Calnexin_Catalase	Nuclei	False
Nuclei_Correlation_Overlap_Calnexin_ConA	Nuclei	False
Nuclei_Correlation_Overlap_Calnexin_Cycle01_DAPI	Nuclei	False
Nuclei_Correlation_Overlap_Calnexin_DNA	Nuclei	False
Nuclei_Correlation_Overlap_Calnexin_G3BP1	Nuclei	False
Nuclei_Correlation_Overlap_Calnexin_GM130	Nuclei	False
Nuclei_Correlation_Overlap_Calnexin_LAMP1	Nuclei	False
Nuclei_Correlation_Overlap_Calnexin_NfKb	Nuclei	False
Nuclei_Correlation_Overlap_Calnexin_PRSP6	Nuclei	False
Nuclei_Correlation_Overlap_Calnexin_Phalloidin	Nuclei	False
Nuclei_Correlation_Overlap_Calnexin_Syto9	Nuclei	False
Nuclei_Correlation_Overlap_Calnexin_TDP43	Nuclei	False
Nuclei_Correlation_Overlap_Calnexin_WGA	Nuclei	False
Nuclei_Correlation_Overlap_Calnexin_btubulin	Nuclei	False
Nuclei_Correlation_Overlap_Catalase_ConA	Nuclei	False
Nuclei_Correlation_Overlap_Catalase_Cycle01_DAPI	Nuclei	False
Nuclei_Correlation_Overlap_Catalase_DNA	Nuclei	False
Nuclei_Correlation_Overlap_Catalase_G3BP1	Nuclei	False
Nuclei_Correlation_Overlap_Catalase_GM130	Nuclei	False
Nuclei_Correlation_Overlap_Catalase_LAMP1	Nuclei	False
Nuclei_Correlation_Overlap_Catalase_NfKb	Nuclei	False
Nuclei_Correlation_Overlap_Catalase_PRSP6	Nuclei	False
Nuclei_Correlation_Overlap_Catalase_Phalloidin	Nuclei	False
Nuclei_Correlation_Overlap_Catalase_Syto9	Nuclei	False
Nuclei_Correlation_Overlap_Catalase_TDP43	Nuclei	False
Nuclei_Correlation_Overlap_Catalase_WGA	Nuclei	False
Nuclei_Correlation_Overlap_Catalase_btubulin	Nuclei	False
Nuclei_Correlation_Overlap_ConA_Cycle01_DAPI	Nuclei	False
Nuclei_Correlation_Overlap_ConA_DNA	Nuclei	False
Nuclei_Correlation_Overlap_ConA_G3BP1	Nuclei	False
Nuclei_Correlation_Overlap_ConA_GM130	Nuclei	False
Nuclei_Correlation_Overlap_ConA_LAMP1	Nuclei	False
Nuclei_Correlation_Overlap_ConA_NfKb	Nuclei	False
Nuclei_Correlation_Overlap_ConA_PRSP6	Nuclei	False
Nuclei_Correlation_Overlap_ConA_Phalloidin	Nuclei	False
Nuclei_Correlation_Overlap_ConA_Syto9	Nuclei	False
Nuclei_Correlation_Overlap_ConA_TDP43	Nuclei	False
Nuclei_Correlation_Overlap_ConA_WGA	Nuclei	False
Nuclei_Correlation_Overlap_ConA_btubulin	Nuclei	False
Nuclei_Correlation_Overlap_Cycle01_DAPI_DNA	Nuclei	False
Nuclei_Correlation_Overlap_Cycle01_DAPI_G3BP1	Nuclei	False
Nuclei_Correlation_Overlap_Cycle01_DAPI_GM130	Nuclei	False
Nuclei_Correlation_Overlap_Cycle01_DAPI_LAMP1	Nuclei	False
Nuclei_Correlation_Overlap_Cycle01_DAPI_NfKb	Nuclei	False
Nuclei_Correlation_Overlap_Cycle01_DAPI_PRSP6	Nuclei	False
Nuclei_Correlation_Overlap_Cycle01_DAPI_Phalloidin	Nuclei	False
Nuclei_Correlation_Overlap_Cycle01_DAPI_Syto9	Nuclei	False
Nuclei_Correlation_Overlap_Cycle01_DAPI_TDP43	Nuclei	False
Nuclei_Correlation_Overlap_Cycle01_DAPI_WGA	Nuclei	False
Nuclei_Correlation_Overlap_Cycle01_DAPI_btubulin	Nuclei	False
Nuclei_Correlation_Overlap_DNA_G3BP1	Nuclei	False
Nuclei_Correlation_Overlap_DNA_GM130	Nuclei	False
Nuclei_Correlation_Overlap_DNA_LAMP1	Nuclei	False
Nuclei_Correlation_Overlap_DNA_NfKb	Nuclei	False
Nuclei_Correlation_Overlap_DNA_PRSP6	Nuclei	False
Nuclei_Correlation_Overlap_DNA_Phalloidin	Nuclei	False
Nuclei_Correlation_Overlap_DNA_Syto9	Nuclei	False
Nuclei_Correlation_Overlap_DNA_TDP43	Nuclei	False
Nuclei_Correlation_Overlap_DNA_WGA	Nuclei	False
Nuclei_Correlation_Overlap_DNA_btubulin	Nuclei	False
Nuclei_Correlation_Overlap_G3BP1_GM130	Nuclei	False
Nuclei_Correlation_Overlap_G3BP1_LAMP1	Nuclei	False
Nuclei_Correlation_Overlap_G3BP1_NfKb	Nuclei	False
Nuclei_Correlation_Overlap_G3BP1_PRSP6	Nuclei	False
Nuclei_Correlation_Overlap_G3BP1_Phalloidin	Nuclei	False
Nuclei_Correlation_Overlap_G3BP1_Syto9	Nuclei	False
Nuclei_Correlation_Overlap_G3BP1_TDP43	Nuclei	False
Nuclei_Correlation_Overlap_G3BP1_WGA	Nuclei	False
Nuclei_Correlation_Overlap_G3BP1_btubulin	Nuclei	False
Nuclei_Correlation_Overlap_GM130_LAMP1	Nuclei	False
Nuclei_Correlation_Overlap_GM130_NfKb	Nuclei	False
Nuclei_Correlation_Overlap_GM130_PRSP6	Nuclei	False
Nuclei_Correlation_Overlap_GM130_Phalloidin	Nuclei	False
Nuclei_Correlation_Overlap_GM130_Syto9	Nuclei	False
Nuclei_Correlation_Overlap_GM130_TDP43	Nuclei	False
Nuclei_Correlation_Overlap_GM130_WGA	Nuclei	False
Nuclei_Correlation_Overlap_GM130_btubulin	Nuclei	False
Nuclei_Correlation_Overlap_LAMP1_NfKb	Nuclei	False
Nuclei_Correlation_Overlap_LAMP1_PRSP6	Nuclei	False
Nuclei_Correlation_Overlap_LAMP1_Phalloidin	Nuclei	False
Nuclei_Correlation_Overlap_LAMP1_Syto9	Nuclei	False
Nuclei_Correlation_Overlap_LAMP1_TDP43	Nuclei	False
Nuclei_Correlation_Overlap_LAMP1_WGA	Nuclei	False
Nuclei_Correlation_Overlap_LAMP1_btubulin	Nuclei	False
Nuclei_Correlation_Overlap_NfKb_PRSP6	Nuclei	False
Nuclei_Correlation_Overlap_NfKb_Phalloidin	Nuclei	False
Nuclei_Correlation_Overlap_NfKb_Syto9	Nuclei	False
Nuclei_Correlation_Overlap_NfKb_TDP43	Nuclei	False
Nuclei_Correlation_Overlap_NfKb_WGA	Nuclei	False
Nuclei_Correlation_Overlap_NfKb_btubulin	Nuclei	False
Nuclei_Correlation_Overlap_PRSP6_Phalloidin	Nuclei	False
Nuclei_Correlation_Overlap_PRSP6_Syto9	Nuclei	False
Nuclei_Correlation_Overlap_PRSP6_TDP43	Nuclei	False
Nuclei_Correlation_Overlap_PRSP6_WGA	Nuclei	False
Nuclei_Correlation_Overlap_PRSP6_btubulin	Nuclei	False
Nuclei_Correlation_Overlap_Phalloidin_Syto9	Nuclei	False
Nuclei_Correlation_Overlap_Phalloidin_TDP43	Nuclei	False
Nuclei_Correlation_Overlap_Phalloidin_WGA	Nuclei	False
Nuclei_Correlation_Overlap_Phalloidin_btubulin	Nuclei	False
Nuclei_Correlation_Overlap_Syto9_TDP43	Nuclei	False
Nuclei_Correlation_Overlap_Syto9_WGA	Nuclei	False
Nuclei_Correlation_Overlap_Syto9_btubulin	Nuclei	False
Nuclei_Correlation_Overlap_TDP43_WGA	Nuclei	False
Nuclei_Correlation_Overlap_TDP43_btubulin	Nuclei	False
Nuclei_Correlation_Overlap_WGA_btubulin	Nuclei	False
Nuclei_Granularity_10_COXIV	Nuclei	False
Nuclei_Granularity_10_Calnexin	Nuclei	False
Nuclei_Granularity_10_Catalase	Nuclei	False
Nuclei_Granularity_10_ConA	Nuclei	False
Nuclei_Granularity_10_DNA	Nuclei	False
Nuclei_Granularity_10_G3BP1	Nuclei	False
Nuclei_Granularity_10_GM130	Nuclei	False
Nuclei_Granularity_10_LAMP1	Nuclei	False
Nuclei_Granularity_10_NfKb	Nuclei	False
Nuclei_Granularity_10_PRSP6	Nuclei	False
Nuclei_Granularity_10_Phalloidin	Nuclei	False
Nuclei_Granularity_10_Syto9	Nuclei	False
Nuclei_Granularity_10_TDP43	Nuclei	False
Nuclei_Granularity_10_WGA	Nuclei	False
Nuclei_Granularity_10_btubulin	Nuclei	False
Nuclei_Granularity_11_COXIV	Nuclei	False
Nuclei_Granularity_11_Calnexin	Nuclei	False
Nuclei_Granularity_11_Catalase	Nuclei	False
Nuclei_Granularity_11_ConA	Nuclei	False
Nuclei_Granularity_11_DNA	Nuclei	False
Nuclei_Granularity_11_G3BP1	Nuclei	False
Nuclei_Granularity_11_GM130	Nuclei	False
Nuclei_Granularity_11_LAMP1	Nuclei	False
Nuclei_Granularity_11_NfKb	Nuclei	False
Nuclei_Granularity_11_PRSP6	Nuclei	False
Nuclei_Granularity_11_Phalloidin	Nuclei	False
Nuclei_Granularity_11_Syto9	Nuclei	False
Nuclei_Granularity_11_TDP43	Nuclei	False
Nuclei_Granularity_11_WGA	Nuclei	False
Nuclei_Granularity_11_btubulin	Nuclei	False
Nuclei_Granularity_12_COXIV	Nuclei	False
Nuclei_Granularity_12_Calnexin	Nuclei	False
Nuclei_Granularity_12_Catalase	Nuclei	False
Nuclei_Granularity_12_ConA	Nuclei	False
Nuclei_Granularity_12_DNA	Nuclei	False
Nuclei_Granularity_12_G3BP1	Nuclei	False
Nuclei_Granularity_12_GM130	Nuclei	False
Nuclei_Granularity_12_LAMP1	Nuclei	False
Nuclei_Granularity_12_NfKb	Nuclei	False
Nuclei_Granularity_12_PRSP6	Nuclei	False
Nuclei_Granularity_12_Phalloidin	Nuclei	False
Nuclei_Granularity_12_Syto9	Nuclei	False
Nuclei_Granularity_12_TDP43	Nuclei	False
Nuclei_Granularity_12_WGA	Nuclei	False
Nuclei_Granularity_12_btubulin	Nuclei	False
Nuclei_Granularity_13_COXIV	Nuclei	False
Nuclei_Granularity_13_Calnexin	Nuclei	False
Nuclei_Granularity_13_Catalase	Nuclei	False
Nuclei_Granularity_13_ConA	Nuclei	False
Nuclei_Granularity_13_DNA	Nuclei	False
Nuclei_Granularity_13_G3BP1	Nuclei	False
Nuclei_Granularity_13_GM130	Nuclei	False
Nuclei_Granularity_13_LAMP1	Nuclei	False
Nuclei_Granularity_13_NfKb	Nuclei	False
Nuclei_Granularity_13_PRSP6	Nuclei	False
Nuclei_Granularity_13_Phalloidin	Nuclei	False
Nuclei_Granularity_13_Syto9	Nuclei	False
Nuclei_Granularity_13_TDP43	Nuclei	False
Nuclei_Granularity_13_WGA	Nuclei	False
Nuclei_Granularity_13_btubulin	Nuclei	False
Nuclei_Granularity_14_COXIV	Nuclei	False
Nuclei_Granularity_14_Calnexin	Nuclei	False
Nuclei_Granularity_14_Catalase	Nuclei	False
Nuclei_Granularity_14_ConA	Nuclei	False
Nuclei_Granularity_14_DNA	Nuclei	False
Nuclei_Granularity_14_G3BP1	Nuclei	False
Nuclei_Granularity_14_GM130	Nuclei	False
Nuclei_Granularity_14_LAMP1	Nuclei	False
Nuclei_Granularity_14_NfKb	Nuclei	False
Nuclei_Granularity_14_PRSP6	Nuclei	False
Nuclei_Granularity_14_Phalloidin	Nuclei	False
Nuclei_Granularity_14_Syto9	Nuclei	False
Nuclei_Granularity_14_TDP43	Nuclei	False
Nuclei_Granularity_14_WGA	Nuclei	False
Nuclei_Granularity_14_btubulin	Nuclei	False
Nuclei_Granularity_15_COXIV	Nuclei	False
Nuclei_Granularity_15_Calnexin	Nuclei	False
Nuclei_Granularity_15_Catalase	Nuclei	False
Nuclei_Granularity_15_ConA	Nuclei	False
Nuclei_Granularity_15_DNA	Nuclei	False
Nuclei_Granularity_15_G3BP1	Nuclei	False
Nuclei_Granularity_15_GM130	Nuclei	False
Nuclei_Granularity_15_LAMP1	Nuclei	False
Nuclei_Granularity_15_NfKb	Nuclei	False
Nuclei_Granularity_15_PRSP6	Nuclei	False
Nuclei_Granularity_15_Phalloidin	Nuclei	False
Nuclei_Granularity_15_Syto9	Nuclei	False
Nuclei_Granularity_15_TDP43	Nuclei	False
Nuclei_Granularity_15_WGA	Nuclei	False
Nuclei_Granularity_15_btubulin	Nuclei	False
Nuclei_Granularity_16_COXIV	Nuclei	False
Nuclei_Granularity_16_Calnexin	Nuclei	False
Nuclei_Granularity_16_Catalase	Nuclei	False
Nuclei_Granularity_16_ConA	Nuclei	False
Nuclei_Granularity_16_DNA	Nuclei	False
Nuclei_Granularity_16_G3BP1	Nuclei	False
Nuclei_Granularity_16_GM130	Nuclei	False
Nuclei_Granularity_16_LAMP1	Nuclei	False
Nuclei_Granularity_16_NfKb	Nuclei	False
Nuclei_Granularity_16_PRSP6	Nuclei	False
Nuclei_Granularity_16_Phalloidin	Nuclei	False
Nuclei_Granularity_16_Syto9	Nuclei	False
Nuclei_Granularity_16_TDP43	Nuclei	False
Nuclei_Granularity_16_WGA	Nuclei	False
Nuclei_Granularity_16_btubulin	Nuclei	False
Nuclei_Granularity_1_COXIV	Nuclei	False
Nuclei_Granularity_1_Calnexin	Nuclei	False
Nuclei_Granularity_1_Catalase	Nuclei	False
Nuclei_Granularity_1_ConA	Nuclei	False
Nuclei_Granularity_1_DNA	Nuclei	False
Nuclei_Granularity_1_G3BP1	Nuclei	False
Nuclei_Granularity_1_GM130	Nuclei	False
Nuclei_Granularity_1_LAMP1	Nuclei	False
Nuclei_Granularity_1_NfKb	Nuclei	False
Nuclei_Granularity_1_PRSP6	Nuclei	False
Nuclei_Granularity_1_Phalloidin	Nuclei	False
Nuclei_Granularity_1_Syto9	Nuclei	False
Nuclei_Granularity_1_TDP43	Nuclei	False
Nuclei_Granularity_1_WGA	Nuclei	False
Nuclei_Granularity_1_btubulin	Nuclei	False
Nuclei_Granularity_2_COXIV	Nuclei	False
Nuclei_Granularity_2_Calnexin	Nuclei	False
Nuclei_Granularity_2_Catalase	Nuclei	False
Nuclei_Granularity_2_ConA	Nuclei	False
Nuclei_Granularity_2_DNA	Nuclei	False
Nuclei_Granularity_2_G3BP1	Nuclei	False
Nuclei_Granularity_2_GM130	Nuclei	False
Nuclei_Granularity_2_LAMP1	Nuclei	False
Nuclei_Granularity_2_NfKb	Nuclei	False
Nuclei_Granularity_2_PRSP6	Nuclei	False
Nuclei_Granularity_2_Phalloidin	Nuclei	False
Nuclei_Granularity_2_Syto9	Nuclei	False
Nuclei_Granularity_2_TDP43	Nuclei	False
Nuclei_Granularity_2_WGA	Nuclei	False
Nuclei_Granularity_2_btubulin	Nuclei	False
Nuclei_Granularity_3_COXIV	Nuclei	False
Nuclei_Granularity_3_Calnexin	Nuclei	False
Nuclei_Granularity_3_Catalase	Nuclei	False
Nuclei_Granularity_3_ConA	Nuclei	False
Nuclei_Granularity_3_DNA	Nuclei	False
Nuclei_Granularity_3_G3BP1	Nuclei	False
Nuclei_Granularity_3_GM130	Nuclei	False
Nuclei_Granularity_3_LAMP1	Nuclei	False
Nuclei_Granularity_3_NfKb	Nuclei	False
Nuclei_Granularity_3_PRSP6	Nuclei	False
Nuclei_Granularity_3_Phalloidin	Nuclei	False
Nuclei_Granularity_3_Syto9	Nuclei	False
Nuclei_Granularity_3_TDP43	Nuclei	False
Nuclei_Granularity_3_WGA	Nuclei	False
Nuclei_Granularity_3_btubulin	Nuclei	False
Nuclei_Granularity_4_COXIV	Nuclei	False
Nuclei_Granularity_4_Calnexin	Nuclei	False
Nuclei_Granularity_4_Catalase	Nuclei	False
Nuclei_Granularity_4_ConA	Nuclei	False
Nuclei_Granularity_4_DNA	Nuclei	False
Nuclei_Granularity_4_G3BP1	Nuclei	False
Nuclei_Granularity_4_GM130	Nuclei	False
Nuclei_Granularity_4_LAMP1	Nuclei	False
Nuclei_Granularity_4_NfKb	Nuclei	False
Nuclei_Granularity_4_PRSP6	Nuclei	False
Nuclei_Granularity_4_Phalloidin	Nuclei	False
Nuclei_Granularity_4_Syto9	Nuclei	False
Nuclei_Granularity_4_TDP43	Nuclei	False
Nuclei_Granularity_4_WGA	Nuclei	False
Nuclei_Granularity_4_btubulin	Nuclei	False
Nuclei_Granularity_5_COXIV	Nuclei	False
Nuclei_Granularity_5_Calnexin	Nuclei	False
Nuclei_Granularity_5_Catalase	Nuclei	False
Nuclei_Granularity_5_ConA	Nuclei	False
Nuclei_Granularity_5_DNA	Nuclei	False
Nuclei_Granularity_5_G3BP1	Nuclei	False
Nuclei_Granularity_5_GM130	Nuclei	False
Nuclei_Granularity_5_LAMP1	Nuclei	False
Nuclei_Granularity_5_NfKb	Nuclei	False
Nuclei_Granularity_5_PRSP6	Nuclei	False
Nuclei_Granularity_5_Phalloidin	Nuclei	False
Nuclei_Granularity_5_Syto9	Nuclei	False
Nuclei_Granularity_5_TDP43	Nuclei	False
Nuclei_Granularity_5_WGA	Nuclei	False
Nuclei_Granularity_5_btubulin	Nuclei	False
Nuclei_Granularity_6_COXIV	Nuclei	False
Nuclei_Granularity_6_Calnexin	Nuclei	False
Nuclei_Granularity_6_Catalase	Nuclei	False
Nuclei_Granularity_6_ConA	Nuclei	False
Nuclei_Granularity_6_DNA	Nuclei	False
Nuclei_Granularity_6_G3BP1	Nuclei	False
Nuclei_Granularity_6_GM130	Nuclei	False
Nuclei_Granularity_6_LAMP1	Nuclei	False
Nuclei_Granularity_6_NfKb	Nuclei	False
Nuclei_Granularity_6_PRSP6	Nuclei	False
Nuclei_Granularity_6_Phalloidin	Nuclei	False
Nuclei_Granularity_6_Syto9	Nuclei	False
Nuclei_Granularity_6_TDP43	Nuclei	False
Nuclei_Granularity_6_WGA	Nuclei	False
Nuclei_Granularity_6_btubulin	Nuclei	False
Nuclei_Granularity_7_COXIV	Nuclei	False
Nuclei_Granularity_7_Calnexin	Nuclei	False
Nuclei_Granularity_7_Catalase	Nuclei	False
Nuclei_Granularity_7_ConA	Nuclei	False
Nuclei_Granularity_7_DNA	Nuclei	False
Nuclei_Granularity_7_G3BP1	Nuclei	False
Nuclei_Granularity_7_GM130	Nuclei	False
Nuclei_Granularity_7_LAMP1	Nuclei	False
Nuclei_Granularity_7_NfKb	Nuclei	False
Nuclei_Granularity_7_PRSP6	Nuclei	False
Nuclei_Granularity_7_Phalloidin	Nuclei	False
Nuclei_Granularity_7_Syto9	Nuclei	False
Nuclei_Granularity_7_TDP43	Nuclei	False
Nuclei_Granularity_7_WGA	Nuclei	False
Nuclei_Granularity_7_btubulin	Nuclei	False
Nuclei_Granularity_8_COXIV	Nuclei	False
Nuclei_Granularity_8_Calnexin	Nuclei	False
Nuclei_Granularity_8_Catalase	Nuclei	False
Nuclei_Granularity_8_ConA	Nuclei	False
Nuclei_Granularity_8_DNA	Nuclei	False
Nuclei_Granularity_8_G3BP1	Nuclei	False
Nuclei_Granularity_8_GM130	Nuclei	False
Nuclei_Granularity_8_LAMP1	Nuclei	False
Nuclei_Granularity_8_NfKb	Nuclei	False
Nuclei_Granularity_8_PRSP6	Nuclei	False
Nuclei_Granularity_8_Phalloidin	Nuclei	False
Nuclei_Granularity_8_Syto9	Nuclei	False
Nuclei_Granularity_8_TDP43	Nuclei	False
Nuclei_Granularity_8_WGA	Nuclei	False
Nuclei_Granularity_8_btubulin	Nuclei	False
Nuclei_Granularity_9_COXIV	Nuclei	False
Nuclei_Granularity_9_Calnexin	Nuclei	False
Nuclei_Granularity_9_Catalase	Nuclei	False
Nuclei_Granularity_9_ConA	Nuclei	False
Nuclei_Granularity_9_DNA	Nuclei	False
Nuclei_Granularity_9_G3BP1	Nuclei	False
Nuclei_Granularity_9_GM130	Nuclei	False
Nuclei_Granularity_9_LAMP1	Nuclei	False
Nuclei_Granularity_9_NfKb	Nuclei	False
Nuclei_Granularity_9_PRSP6	Nuclei	False
Nuclei_Granularity_9_Phalloidin	Nuclei	False
Nuclei_Granularity_9_Syto9	Nuclei	False
Nuclei_Granularity_9_TDP43	Nuclei	False
Nuclei_Granularity_9_WGA	Nuclei	False
